Label;# Samples;Average;Min;Max;Std. Dev.;Error %;Throughput;Received KB/sec;Sent KB/sec;Avg. Bytes
test/autenticacion2/authentication-ui/assets/svg/countries/cd.svg-1,023;148;348;0;3416;551.99;0.00%;1.84557;1.12;1.18;621
test/autenticacion2/authentication-ui/assets/svg/countries/cz.svg-1,022;148;311;0;3836;589.41;0.00%;1.83618;0.94;1.18;523
test/autenticacion2/authentication-ui/assets/svg/countries/la.svg-1,025;148;350;0;3727;525.76;0.00%;1.831;0.88;1.17;493
test/autenticacion2/authentication-ui/assets/svg/countries/tl.svg-1,024;148;292;0;3340;530.56;0.00%;1.83112;1.13;1.17;633
test/autenticacion2/authentication-ui/assets/svg/countries/md.svg-1,026;148;540;0;3790;659.93;0.00%;1.80691;48.29;1.16;27368
test/autenticacion2/authentication-ui/assets/svg/countries/ir.svg-1,028;148;330;0;3073;491.28;0.00%;1.79946;2.99;1.15;1702.9
test/autenticacion2/authentication-ui/assets/svg/countries/kp.svg-1,029;148;289;0;3316;460.99;0.00%;1.79974;1.98;1.15;1125.9
test/autenticacion2/authentication-ui/assets/svg/countries/tz.svg-1,030;148;300;0;3832;545.87;0.00%;1.79381;1.21;1.15;693
test/autenticacion2/authentication-ui/assets/svg/countries/ro.svg-1,031;148;288;0;2021;352.03;0.00%;1.7935;0.86;1.15;488.9
test/autenticacion2/authentication-ui/assets/svg/countries/rw.svg-1,032;148;232;0;1695;342.44;0.00%;1.7874;1.92;1.15;1102
test/autenticacion2/authentication-ui/assets/svg/countries/ws.svg-1,033;148;255;0;1637;326.87;0.00%;1.78131;1.63;1.14;936.9
test/autenticacion2/authentication-ui/assets/svg/countries/do.svg-1,027;146;1321;0;5475;1136.28;0.00%;1.7651;254.72;1.13;147774.8
test/autenticacion2/authentication-ui/assets/svg/countries/kn.svg-1,036;146;281;0;1731;359.15;0.00%;1.76527;2.02;1.13;1172.9
test/autenticacion2/authentication-ui/assets/svg/countries/bl.svg-1,035;146;246;0;1637;331.5;0.00%;1.76252;0.84;1.13;486
test/autenticacion2/authentication-ui/assets/svg/countries/as.svg-1,034;143;603;0;5840;710.44;0.00%;1.74029;81.92;1.12;48201
test/autenticacion2/authentication-ui/assets/svg/countries/mf.svg-1,038;143;264;0;1386;302.32;0.00%;1.73474;0.82;1.11;485.9
test/autenticacion2/authentication-ui/assets/svg/countries/pm.svg-1,039;143;246;0;3034;374.78;0.00%;1.73481;0.82;1.11;486
test/autenticacion2/authentication-ui/assets/svg/countries/lc.svg-1,041;143;390;0;7402;856.64;0.00%;1.72923;1.06;1.11;626.9
test/autenticacion2/authentication-ui/assets/svg/countries/sh.svg-1,040;142;334;0;3831;558.48;0.00%;1.72454;1.45;1.11;861.9
test/autenticacion2/authentication-ui/assets/svg/countries/sm.svg-1,037;141;871;0;3345;804.48;0.00%;1.71285;131.97;1.1;78895
test/autenticacion2/authentication-ui/assets/svg/countries/st.svg-1,043;141;259;0;1927;328.81;0.00%;1.70768;1.62;1.1;973
test/autenticacion2/authentication-ui/assets/svg/countries/va.svg-1,042;140;553;0;3951;633.1;0.00%;1.69619;63.52;1.09;38346
test/autenticacion2/authentication-ui/assets/svg/countries/vc.svg-1,044;139;233;0;1641;283.07;0.00%;1.70418;1.17;1.09;705
test/autenticacion2/authentication-ui/assets/svg/countries/sn.svg-1,046;139;335;0;2204;455.81;0.00%;1.70158;1.56;1.09;937
test/autenticacion2/authentication-ui/assets/svg/countries/sc.svg-1,047;139;336;0;3821;520.53;0.00%;1.69609;1.02;1.09;612.9
test/autenticacion2/authentication-ui/assets/svg/countries/sl.svg-1,048;139;281;0;2280;374.89;0.00%;1.69046;0.8;1.08;486
test/autenticacion2/authentication-ui/assets/svg/countries/sg.svg-1,049;138;300;0;2204;417.06;0.00%;1.67942;2.18;1.08;1332
test/autenticacion2/authentication-ui/assets/svg/countries/so.svg-1,050;137;338;0;3828;487.12;0.00%;1.674;1.38;1.07;847
test/autenticacion2/authentication-ui/assets/svg/countries/rs.svg-1,045;136;965;0;6474;897.87;0.00%;1.67581;122.35;1.08;74760
test/autenticacion2/authentication-ui/assets/svg/countries/sz.svg-1,052;136;346;0;1628;398.41;0.00%;1.67595;11.36;1.08;6939
test/autenticacion2/authentication-ui/assets/svg/countries/lk.svg-1,051;136;486;0;3214;570.18;0.00%;1.67047;31.88;1.07;19543.9
test/autenticacion2/authentication-ui/assets/svg/countries/za.svg-1,053;136;301;0;1678;361.78;0.00%;1.66457;1.41;1.07;865
test/autenticacion2/authentication-ui/assets/svg/countries/ss.svg-1,054;136;334;0;2563;422.91;0.00%;1.65898;1.07;1.06;658
test/autenticacion2/authentication-ui/assets/svg/countries/sd.svg-1,055;135;287;0;1687;350.5;0.00%;1.64966;0.87;1.06;541.9
test/autenticacion2/authentication-ui/assets/svg/countries/ch.svg-1,057;134;309;0;2020;377.56;0.00%;1.6388;0.76;1.05;473
test/autenticacion2/authentication-ui/assets/svg/countries/sr.svg-1,058;132;325;0;4496;522.5;0.00%;1.6212;0.99;1.04;625
test/autenticacion2/authentication-ui/assets/svg/countries/se.svg-1,056;132;308;0;2159;384.21;0.00%;1.61689;0.83;1.04;526.9
test/autenticacion2/authentication-ui/assets/svg/countries/th.svg-1,060;131;362;0;3875;487.31;0.00%;1.63165;0.78;1.05;489
test/autenticacion2/authentication-ui/assets/svg/countries/sj.svg-1,059;131;296;0;2019;341.88;0.00%;1.62458;0.88;1.04;553.9
test/autenticacion2/authentication-ui/assets/svg/countries/tw.svg-1,061;131;319;0;2942;447.19;0.00%;1.61922;1.29;1.04;817
test/autenticacion2/authentication-ui/assets/svg/countries/tf.svg-1,064;131;365;0;3237;480.47;0.00%;1.61926;1.76;1.04;1109.9
test/autenticacion2/authentication-ui/assets/svg/countries/tj.svg-1,062;130;361;0;9828;941.83;0.00%;1.6017;2.85;1.03;1824.9
test/autenticacion2/authentication-ui/assets/svg/countries/tg.svg-1,065;130;367;0;3815;479.27;0.00%;1.59854;1.47;1.03;941.9
test/autenticacion2/authentication-ui/assets/svg/countries/tk.svg-1,066;129;456;0;8859;987.74;0.00%;1.59944;2.39;1.03;1530.9
test/autenticacion2/authentication-ui/assets/svg/countries/to.svg-1,067;129;321;0;3341;489.71;0.00%;1.59411;0.8;1.02;513
test/autenticacion2/authentication-ui/assets/svg/countries/io.svg-1,063;127;918;0;6598;1008.62;0.00%;1.57069;91.64;1.01;59744
test/autenticacion2/authentication-ui/assets/svg/countries/tt.svg-1,069;127;314;0;3045;374.51;0.00%;1.57172;0.86;1.01;557.8
test/autenticacion2/authentication-ui/assets/svg/countries/tn.svg-1,068;127;243;0;2804;347.6;0.00%;1.56662;1.07;1.01;696.9
test/autenticacion2/authentication-ui/assets/svg/countries/tr.svg-1,071;124;315;0;1689;338.92;0.00%;1.53043;0.93;0.98;622
test/autenticacion2/authentication-ui/assets/svg/countries/tv.svg-1,072;123;272;0;2309;325.94;0.00%;1.52482;2.31;0.98;1549
test/autenticacion2/authentication-ui/assets/svg/countries/tm.svg-1,070;122;641;0;3474;694.89;0.00%;1.50956;62.77;0.97;42582
test/autenticacion2/authentication-ui/assets/svg/countries/ua.svg-1,073;121;299;0;2566;344.48;0.00%;1.50586;0.66;0.97;448
test/autenticacion2/authentication-ui/assets/svg/countries/uy.svg-1,075;121;355;0;4155;577.64;0.00%;1.50051;13.24;0.96;9034
test/autenticacion2/authentication-ui/assets/svg/countries/ug.svg-1,074;119;325;0;3813;468.63;0.00%;1.47637;5.77;0.95;4003
test/autenticacion2/authentication-ui/assets/svg/countries/uz.svg-1,076;117;350;0;3045;519.05;0.00%;1.4707;1.81;0.94;1261
test/autenticacion2/authentication-ui/assets/svg/countries/vu.svg-1,077;116;336;0;3343;443.39;0.00%;1.45855;4.15;0.94;2912
test/autenticacion2/authentication-ui/assets/svg/countries/ve.svg-1,078;113;353;0;3045;488.58;0.00%;1.42662;1.6;0.92;1147
test/autenticacion2/authentication-ui/assets/svg/countries/vn.svg-1,079;113;370;0;3828;560.04;0.00%;1.42174;1.1;0.91;792.9
test/autenticacion2/authentication-ui/assets/svg/countries/ye.svg-1,081;109;369;0;2118;468.39;0.00%;1.37427;0.63;0.88;470.9
test/autenticacion2/authentication-ui/assets/svg/countries/wf.svg-1,080;104;280;0;1678;327.6;0.00%;1.31181;0.84;0.84;654
test/autenticacion2/authentication-ui/assets/svg/countries/dj.svg-1,082;102;348;0;3263;475.71;0.00%;1.28711;0.83;0.83;657
test/autenticacion2/authentication-ui/assets/svg/countries/zm.svg-1,083;101;416;0;5391;755.45;0.00%;1.27996;9.95;0.82;7961
test/autenticacion2/authentication-ui/assets/svg/countries/zw.svg-1,084;101;571;0;3851;811.89;0.00%;1.27548;16.9;0.82;13570.9
test/canonical.html-1,085;37;21046;0;21195;29.2;100.00%;0.47919;1.29;0;2751
test/success.txt-1,086;21;21040;0;21060;8.95;100.00%;0.37487;1.01;0;2751
test/success.txt-1,087;3;21031;0;21040;7.41;100.00%;0.08549;0.23;0;2751
test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/verify-email-existe?email=asilvera@mincetur.gob.pe-1,088;3;1106;0;1392;217.19;0.00%;0.20159;0.28;0.19;1407
test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/verify-email-existe-1,089;3;389;0;603;152.11;100.00%;0.21755;0.16;0.21;731
test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/confirmacion?email=asilvera@mincetur.gob.pe&nombres=JULIO%20ESCRIBA-1,090;3;424;0;1019;425.46;0.00%;0.22277;0.31;0.22;1407
test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/confirmacion-1,091;3;529;0;732;172.65;100.00%;0.23517;0.17;0.23;731
TOTAL;37966;391;0;23034;1131.91;0.92%;347.24788;4863.05;227.93;14340.7
