Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
"test/autenticacion2/authentication-ui/assets/svg/countries/pt.svg-1,016",150,311,0,3217,509.72,0.000%,1.77569,20.64,1.14,11903.0
"test/autenticacion2/authentication-ui/assets/svg/countries/qa.svg-1,018",150,285,0,2288,459.46,0.000%,1.77567,1.17,1.14,671.9
"test/autenticacion2/authentication-ui/assets/svg/countries/gb.svg-1,019",150,302,0,6365,624.59,0.000%,1.77595,1.49,1.14,862.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sy.svg-1,020",150,278,0,2280,412.92,0.000%,1.77601,1.12,1.14,646.0
"test/autenticacion2/authentication-ui/assets/svg/countries/cf.svg-1,021",150,267,0,3334,439.43,0.000%,1.77351,1.10,1.14,636.9
"test/autenticacion2/authentication-ui/assets/svg/countries/cd.svg-1,023",150,344,0,3416,549.52,0.000%,1.77366,1.08,1.14,621.0
"test/autenticacion2/authentication-ui/assets/svg/countries/cz.svg-1,022",150,307,0,3836,586.40,0.000%,1.77660,0.91,1.14,523.0
"test/autenticacion2/authentication-ui/assets/svg/countries/la.svg-1,025",150,346,0,3727,523.59,0.000%,1.77679,0.86,1.14,493.0
"test/autenticacion2/authentication-ui/assets/svg/countries/tl.svg-1,024",150,289,0,3340,527.89,0.000%,1.77679,1.10,1.14,633.0
"test/autenticacion2/authentication-ui/assets/svg/countries/md.svg-1,026",150,533,0,3790,658.19,0.000%,1.77689,47.49,1.14,27368.0
"test/autenticacion2/authentication-ui/assets/svg/countries/ir.svg-1,028",150,326,0,3073,489.25,0.000%,1.77702,2.96,1.14,1702.9
"test/autenticacion2/authentication-ui/assets/svg/countries/kp.svg-1,029",150,286,0,3316,458.91,0.000%,1.77721,1.95,1.14,1125.9
"test/autenticacion2/authentication-ui/assets/svg/countries/tz.svg-1,030",150,297,0,3832,543.15,0.000%,1.77723,1.20,1.14,693.0
"test/autenticacion2/authentication-ui/assets/svg/countries/ro.svg-1,031",150,284,0,2021,350.97,0.000%,1.77706,0.85,1.14,488.9
"test/autenticacion2/authentication-ui/assets/svg/countries/rw.svg-1,032",150,229,0,1695,341.00,0.000%,1.77715,1.91,1.14,1102.0
"test/autenticacion2/authentication-ui/assets/svg/countries/ws.svg-1,033",150,252,0,1637,325.73,0.000%,1.77696,1.63,1.14,936.9
"test/autenticacion2/authentication-ui/assets/svg/countries/do.svg-1,027",150,1295,0,5475,1132.70,0.000%,1.77527,256.19,1.14,147774.8
"test/autenticacion2/authentication-ui/assets/svg/countries/kn.svg-1,036",150,274,0,1731,356.69,0.000%,1.77353,2.03,1.14,1172.9
"test/autenticacion2/authentication-ui/assets/svg/countries/bl.svg-1,035",150,240,0,1637,328.99,0.000%,1.77677,0.84,1.14,486.0
"test/autenticacion2/authentication-ui/assets/svg/countries/as.svg-1,034",150,582,0,5840,700.42,0.000%,1.77681,83.64,1.14,48201.0
"test/autenticacion2/authentication-ui/assets/svg/countries/mf.svg-1,038",150,253,0,1386,299.32,0.000%,1.77698,0.84,1.14,485.9
"test/autenticacion2/authentication-ui/assets/svg/countries/pm.svg-1,039",150,240,0,3034,368.13,0.000%,1.77700,0.84,1.14,486.0
"test/autenticacion2/authentication-ui/assets/svg/countries/lc.svg-1,041",150,375,0,7402,839.43,0.000%,1.77740,1.09,1.14,626.9
"test/autenticacion2/authentication-ui/assets/svg/countries/sh.svg-1,040",150,319,0,3831,547.34,0.000%,1.77759,1.50,1.14,861.9
"test/autenticacion2/authentication-ui/assets/svg/countries/sm.svg-1,037",150,826,0,3345,801.42,0.000%,1.77689,136.90,1.14,78895.0
"test/autenticacion2/authentication-ui/assets/svg/countries/st.svg-1,043",150,247,0,1927,323.05,0.000%,1.77763,1.69,1.14,973.0
"test/autenticacion2/authentication-ui/assets/svg/countries/va.svg-1,042",150,520,0,3951,624.28,0.000%,1.77757,66.56,1.14,38346.0
"test/autenticacion2/authentication-ui/assets/svg/countries/vc.svg-1,044",150,221,0,1641,277.03,0.000%,1.77782,1.22,1.14,705.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sn.svg-1,046",150,312,0,2204,446.09,0.000%,1.78077,1.63,1.14,937.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sc.svg-1,047",150,315,0,3821,507.07,0.000%,1.77887,1.06,1.14,612.9
"test/autenticacion2/authentication-ui/assets/svg/countries/sl.svg-1,048",150,264,0,2280,366.42,0.000%,1.77900,0.84,1.14,486.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sg.svg-1,049",150,278,0,2204,406.69,0.000%,1.77957,2.31,1.14,1332.0
"test/autenticacion2/authentication-ui/assets/svg/countries/so.svg-1,050",150,312,0,3828,473.14,0.000%,1.77953,1.47,1.14,847.0
"test/autenticacion2/authentication-ui/assets/svg/countries/rs.svg-1,045",150,886,0,6474,891.16,0.000%,1.77858,129.85,1.14,74760.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sz.svg-1,052",150,317,0,1628,390.10,0.000%,1.77892,12.05,1.14,6939.0
"test/autenticacion2/authentication-ui/assets/svg/countries/lk.svg-1,051",150,445,0,3214,558.04,0.000%,1.77890,33.95,1.14,19543.8
"test/autenticacion2/authentication-ui/assets/svg/countries/za.svg-1,053",150,278,0,1678,352.84,0.000%,1.77917,1.50,1.14,864.9
"test/autenticacion2/authentication-ui/assets/svg/countries/ss.svg-1,054",150,306,0,2563,412.23,0.000%,1.77938,1.14,1.14,658.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sd.svg-1,055",150,262,0,1687,341.28,0.000%,1.78183,0.94,1.14,541.9
"test/autenticacion2/authentication-ui/assets/svg/countries/ch.svg-1,057",150,280,0,2020,366.80,0.000%,1.78285,0.82,1.14,473.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sr.svg-1,058",150,290,0,4496,499.20,0.000%,1.78302,1.09,1.14,625.0
"test/autenticacion2/authentication-ui/assets/svg/countries/se.svg-1,056",150,277,0,2159,370.50,0.000%,1.78179,0.92,1.14,526.9
"test/autenticacion2/authentication-ui/assets/svg/countries/th.svg-1,060",150,321,0,3875,468.11,0.000%,1.78179,0.85,1.14,489.0
"test/autenticacion2/authentication-ui/assets/svg/countries/sj.svg-1,059",150,267,0,2019,330.29,0.000%,1.78202,0.96,1.14,553.9
"test/autenticacion2/authentication-ui/assets/svg/countries/tw.svg-1,061",150,282,0,2942,429.15,0.000%,1.78196,1.42,1.14,817.0
"test/autenticacion2/authentication-ui/assets/svg/countries/tf.svg-1,064",150,324,0,3237,462.50,0.000%,1.78230,1.93,1.14,1109.9
"test/autenticacion2/authentication-ui/assets/svg/countries/tj.svg-1,062",150,410,0,14061,1425.41,0.000%,1.78270,3.18,1.14,1824.9
"test/autenticacion2/authentication-ui/assets/svg/countries/tg.svg-1,065",150,322,0,3815,460.69,0.000%,1.78550,1.64,1.15,941.9
"test/autenticacion2/authentication-ui/assets/svg/countries/tk.svg-1,066",150,396,0,8859,927.78,0.000%,1.78618,2.67,1.15,1530.9
"test/autenticacion2/authentication-ui/assets/svg/countries/to.svg-1,067",150,280,0,3341,465.22,0.000%,1.78639,0.89,1.15,513.0
"test/autenticacion2/authentication-ui/assets/svg/countries/io.svg-1,063",150,793,0,6598,975.28,0.000%,1.78576,104.19,1.15,59744.0
"test/autenticacion2/authentication-ui/assets/svg/countries/tt.svg-1,069",150,271,0,3045,359.10,0.000%,1.78733,0.97,1.15,557.9
"test/autenticacion2/authentication-ui/assets/svg/countries/tn.svg-1,068",150,210,0,2804,329.29,0.000%,1.78784,1.22,1.15,696.9
"test/autenticacion2/authentication-ui/assets/svg/countries/tr.svg-1,071",150,264,0,1689,326.98,0.000%,1.78829,1.09,1.15,622.0
"test/autenticacion2/authentication-ui/assets/svg/countries/tv.svg-1,072",150,234,0,2309,307.88,0.000%,1.78859,2.71,1.15,1549.0
"test/autenticacion2/authentication-ui/assets/svg/countries/tm.svg-1,070",150,535,0,3474,665.91,0.000%,1.79113,74.48,1.15,42582.0
"test/autenticacion2/authentication-ui/assets/svg/countries/ua.svg-1,073",150,249,0,2566,326.88,0.000%,1.79147,0.78,1.15,448.0
"test/autenticacion2/authentication-ui/assets/svg/countries/uy.svg-1,075",150,294,0,4155,534.01,0.000%,1.79164,15.81,1.15,9033.9
"test/autenticacion2/authentication-ui/assets/svg/countries/ug.svg-1,074",150,264,0,3813,434.23,0.000%,1.79194,7.01,1.15,4003.0
"test/autenticacion2/authentication-ui/assets/svg/countries/uz.svg-1,076",150,286,0,3045,475.68,0.000%,1.81414,2.23,1.16,1261.0
"test/autenticacion2/authentication-ui/assets/svg/countries/vu.svg-1,077",150,267,0,3343,410.52,0.000%,1.81420,5.16,1.16,2911.9
"test/autenticacion2/authentication-ui/assets/svg/countries/ve.svg-1,078",150,280,0,3045,444.54,0.000%,1.81438,2.03,1.16,1147.0
"test/autenticacion2/authentication-ui/assets/svg/countries/vn.svg-1,079",150,288,0,3828,507.29,0.000%,1.81460,1.41,1.16,792.9
"test/autenticacion2/authentication-ui/assets/svg/countries/ye.svg-1,081",150,280,0,2118,426.32,0.000%,1.81752,0.84,1.17,470.9
"test/autenticacion2/authentication-ui/assets/svg/countries/wf.svg-1,080",150,213,0,1678,294.08,0.000%,1.81779,1.16,1.17,654.0
"test/autenticacion2/authentication-ui/assets/svg/countries/dj.svg-1,082",150,249,0,3263,418.46,0.000%,1.81774,1.17,1.17,657.0
"test/autenticacion2/authentication-ui/assets/svg/countries/zm.svg-1,083",150,302,0,5391,643.44,0.000%,1.81794,14.13,1.17,7961.0
"test/autenticacion2/authentication-ui/assets/svg/countries/zw.svg-1,084",150,402,0,3851,710.51,0.000%,1.81820,24.10,1.17,13570.9
"test/canonical.html-1,085",150,21039,0,21195,16.78,100.000%,1.44914,3.89,0.00,2751.0
"test/success.txt-1,086",150,21039,0,21105,11.25,100.000%,1.45158,3.90,0.00,2751.0
"test/success.txt-1,087",150,21036,0,21057,10.17,100.000%,1.45055,3.90,0.00,2751.0
"test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/verify-email-existe?email=asilvera@mincetur.gob.pe-1,088",150,121,0,1392,145.29,0.000%,1.81957,2.50,1.73,1407.0
"test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/verify-email-existe-1,089",150,343,0,1072,247.04,100.000%,1.83943,1.31,1.76,731.0
"test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/confirmacion?email=asilvera@mincetur.gob.pe&nombres=JULIO%20ESCRIBA-1,090",150,58,0,1019,86.34,0.000%,1.85366,2.55,1.80,1407.0
"test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/confirmacion-1,091",150,379,0,4048,395.77,100.000%,1.87063,1.33,1.79,730.6
"test/canonical.html-1,092",150,21039,0,21068,10.30,100.000%,1.48843,4.00,0.00,2751.0
"test/success.txt-1,093",150,21041,0,21089,11.26,100.000%,1.48842,4.00,0.00,2751.0
"test/success.txt-1,094",150,21041,0,21347,28.41,100.000%,1.48818,4.00,0.00,2751.0
"test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/validate-code?email=asilvera@mincetur.gob.pe&code=371083-1,095",150,259,0,1307,277.08,0.000%,1.87566,2.58,1.80,1407.0
"test/pass-through-https-cert/autenticacion2/authentication-common-api/1.0/correo/validate-code-1,096",150,222,0,1033,230.86,0.000%,1.87662,1.04,1.81,565.0
"test/canonical.html-1,098",150,21044,0,21460,35.72,100.000%,1.48807,4.00,0.00,2751.0
"test/success.txt-1,100",150,21047,0,21859,80.56,100.000%,1.48805,4.00,0.00,2751.0
"test/success.txt-1,099",150,21038,0,21097,10.11,100.000%,1.48683,3.99,0.00,2751.0
"test/canonical.html-1,101",150,21082,0,22155,200.82,100.000%,1.48066,3.98,0.00,2751.0
"test/success.txt-1,103",150,21077,0,21998,175.01,100.000%,1.48106,3.98,0.00,2751.0
"test/success.txt-1,102",150,21038,0,21063,9.87,100.000%,1.48116,3.98,0.00,2751.0
"test/pass-through-https-cert/autenticacion2/authentication-api/1.0/cuenta-vuce/guardar?idpLogin=AUTHSUNAT&abbreviation=MR-1,104",150,148,0,916,158.97,0.000%,1.86739,2.57,1.79,1411.9
"test/pass-through-https-cert/autenticacion2/authentication-api/1.0/cuenta-vuce/guardar?idpLogin=AUTHSUNAT&abbreviation=MR-1,105",150,6069,0,20252,4257.12,100.000%,1.54567,1.37,4.12,905.0
"test/canonical.html-1,106",150,21041,0,21087,10.86,100.000%,1.30385,3.50,0.00,2751.0
"test/success.txt-1,107",150,21039,0,21059,8.54,100.000%,1.30263,3.50,0.00,2751.0
"test/success.txt-1,108",150,21039,0,21129,11.61,100.000%,1.30261,3.50,0.00,2751.0
"test/canonical.html-1,109",150,21038,0,21059,8.63,100.000%,1.30246,3.50,0.00,2751.0
"test/success.txt-1,110",150,21040,0,21098,9.03,100.000%,1.30246,3.50,0.00,2751.0
"test/success.txt-1,111",150,21040,0,21099,10.33,100.000%,1.30233,3.50,0.00,2751.0
TOTAL,42900,1669,0,23034,5091.94,7.998%,84.04925,1074.03,52.95,13085.2
