Etiqueta,# Muestras,Media,Mín,Máx,Desv. Estándar,% Error,Rendimiento,Kb/sec,Sent KB/sec,Media de Bytes
/vuce-zee-api-configuracion/v1/variables-sistema-166,100,487,135,7225,874.03,0.000%,3.79104,61.39,8.03,16582.3
/vuce-zee-api/v1/personas/fotoperzona-167,100,143,52,2084,278.54,0.000%,3.80561,0.95,8.20,255.6
/vuce-zee-api-mensajeria/v1/mensajeria/configuracion/c2836185-b2cd-43e9-8d21-2be0f5073aea-170,100,355,40,7119,1211.58,0.000%,3.80156,1.54,8.05,414.7
/vuce-zee-api-mensajeria/v1/mensajeria/bandeja-169,100,135,41,1114,242.72,0.000%,3.80185,2.32,8.39,625.9
/vuce-zee-api-mensajeria/v1/mensajeria/bandeja-168,100,310,54,7130,793.70,0.000%,3.81738,11.82,8.43,3170.1
/vuce-zee-api-mensajeria/v1/mensajeria/noleidos/c2836185-b2cd-43e9-8d21-2be0f5073aea/e94eb4dc-3528-4bf9-b383-aed611ae0a00-172,100,213,45,3081,424.61,0.000%,3.82848,1.22,8.23,325.5
/vuce-zee-api-mensajeria/v1/mensajeria/noleidos/c2836185-b2cd-43e9-8d21-2be0f5073aea/e94eb4dc-3528-4bf9-b383-aed611ae0a00-173,100,271,45,3082,631.21,0.000%,3.83715,1.19,8.25,318.7
/vuce-zee-api-mensajeria/v1/notificaciones/noleidos/c2836185-b2cd-43e9-8d21-2be0f5073aea/e94eb4dc-3528-4bf9-b383-aed611ae0a00-171,100,163,44,1092,286.25,0.000%,3.84054,1.17,8.27,312.9
/vuce-zee-api-mensajeria/v1/notificaciones/noleidos/c2836185-b2cd-43e9-8d21-2be0f5073aea/e94eb4dc-3528-4bf9-b383-aed611ae0a00-174,100,304,38,7120,1013.31,0.000%,3.85758,1.19,8.31,314.6
/vuce-zee-pesaje/main.js-175,100,10853,1521,24271,4435.17,0.000%,2.47023,3969.12,1.34,1645343.9
/vuce-zee-pesaje/327.js-176,100,13298,2343,30666,5424.41,0.000%,2.37886,5840.80,1.29,2514223.0
/vuce-zee-pesaje/839.js-177,100,672,46,4005,854.99,0.000%,2.88052,363.31,1.56,129153.0
/vuce-zee-api-configuracion/v1/asignacionparams/parametros-178,100,103,47,1104,198.68,0.000%,2.91511,1.30,6.59,458.4
/vuce-zee-api-configuracion/v1/asignacionparams/parametros-179,100,184,48,3080,477.81,0.000%,2.91766,1.13,6.60,397.2
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-180,100,88,42,1068,170.67,0.000%,2.91911,1.83,6.16,643.5
/vuce-zee-api/v1/maestros/find_by_prefix_and_correlatives-181,100,118,43,1074,241.26,0.000%,2.92133,1.73,6.17,607.2
/vuce-zee-api-pesaje/v1/pesajeVehiculo/bandeja-182,100,134,43,3116,359.39,0.000%,2.92218,1.77,6.43,621.1
/vuce-zee-api-pesaje/v1/pesajeVehiculo/bandeja-183,100,367,123,3252,493.84,0.000%,2.90259,72.14,6.38,25449.7
/vuce-zee-api-pesaje/v1/pesajeVehiculo/bandeja-184,100,203,67,2210,350.18,0.000%,3.10588,13.16,6.93,4340.0
Total,2900,1360,0,30666,3532.28,3.448%,61.22277,11853.23,127.34,198254.8
