Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3NTEyOTIsImlhdCI6MTcwNjc0NzY5MiwianRpIjoiNDQxZDZmYzctNmI3YS00NTM3LWEyNDAtYzYzNmQxOTcxYWVjIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ4NjQzMTliLTQ0MDAtNDNmOS04YTY5LWY3N2Q4M2ViM2EwNCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.JKA1V4IUoNMsa3RFFmrDEjUgrwjDgSBaJDMOy0k67jhFN3mkHC73D0C9r3vC33re035SOXU7Ry2B9FHZd2WG9ygTlSV50l3mILIwar5GRy4IbvLUXv3UB6AjvLpo0rKYMS5uQTFQz6mfcNIaViFs9Zuf-kloVLA9v5ETHVCEQ-5Pk8hqVm01l9JvdhGMEDw27z44HfMqKp__GM-eisutTqe3a2N2j7w89br-r6THTxVWoIPgfFGpCcEYtQCtfXHbev0-WN3YXS4vYwJmwcrDTdWV0wEsTt-X9bWZ9RUQBXNjWj9_LcPa-8C6jSPsndQCwecFtSRO8niI0eNGMxFsoA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-20,100,98,77,874,79.50,0.000%,.16834,0.22,0.37,1312.9
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3NTEyOTIsImlhdCI6MTcwNjc0NzY5MiwianRpIjoiNDQxZDZmYzctNmI3YS00NTM3LWEyNDAtYzYzNmQxOTcxYWVjIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ4NjQzMTliLTQ0MDAtNDNmOS04YTY5LWY3N2Q4M2ViM2EwNCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.JKA1V4IUoNMsa3RFFmrDEjUgrwjDgSBaJDMOy0k67jhFN3mkHC73D0C9r3vC33re035SOXU7Ry2B9FHZd2WG9ygTlSV50l3mILIwar5GRy4IbvLUXv3UB6AjvLpo0rKYMS5uQTFQz6mfcNIaViFs9Zuf-kloVLA9v5ETHVCEQ-5Pk8hqVm01l9JvdhGMEDw27z44HfMqKp__GM-eisutTqe3a2N2j7w89br-r6THTxVWoIPgfFGpCcEYtQCtfXHbev0-WN3YXS4vYwJmwcrDTdWV0wEsTt-X9bWZ9RUQBXNjWj9_LcPa-8C6jSPsndQCwecFtSRO8niI0eNGMxFsoA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-21,100,90,64,174,22.13,0.000%,.16834,0.13,0.64,780.5
/submit/firefox-desktop/events/1/085b9e2c-caa9-4e8f-9b3e-0e7faf613e1b-19,100,234,192,539,36.23,0.000%,.16829,0.14,0.42,823.3
/vuce-zee-mf/-22,100,25,21,77,7.70,0.000%,.16836,0.76,0.48,4609.7
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3NTEyOTIsImlhdCI6MTcwNjc0NzY5MiwianRpIjoiNDQxZDZmYzctNmI3YS00NTM3LWEyNDAtYzYzNmQxOTcxYWVjIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ4NjQzMTliLTQ0MDAtNDNmOS04YTY5LWY3N2Q4M2ViM2EwNCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.JKA1V4IUoNMsa3RFFmrDEjUgrwjDgSBaJDMOy0k67jhFN3mkHC73D0C9r3vC33re035SOXU7Ry2B9FHZd2WG9ygTlSV50l3mILIwar5GRy4IbvLUXv3UB6AjvLpo0rKYMS5uQTFQz6mfcNIaViFs9Zuf-kloVLA9v5ETHVCEQ-5Pk8hqVm01l9JvdhGMEDw27z44HfMqKp__GM-eisutTqe3a2N2j7w89br-r6THTxVWoIPgfFGpCcEYtQCtfXHbev0-WN3YXS4vYwJmwcrDTdWV0wEsTt-X9bWZ9RUQBXNjWj9_LcPa-8C6jSPsndQCwecFtSRO8niI0eNGMxFsoA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-23,100,90,61,162,23.82,0.000%,.16832,0.10,0.64,620.7
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3NTEyOTIsImlhdCI6MTcwNjc0NzY5MiwianRpIjoiNDQxZDZmYzctNmI3YS00NTM3LWEyNDAtYzYzNmQxOTcxYWVjIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ4NjQzMTliLTQ0MDAtNDNmOS04YTY5LWY3N2Q4M2ViM2EwNCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.JKA1V4IUoNMsa3RFFmrDEjUgrwjDgSBaJDMOy0k67jhFN3mkHC73D0C9r3vC33re035SOXU7Ry2B9FHZd2WG9ygTlSV50l3mILIwar5GRy4IbvLUXv3UB6AjvLpo0rKYMS5uQTFQz6mfcNIaViFs9Zuf-kloVLA9v5ETHVCEQ-5Pk8hqVm01l9JvdhGMEDw27z44HfMqKp__GM-eisutTqe3a2N2j7w89br-r6THTxVWoIPgfFGpCcEYtQCtfXHbev0-WN3YXS4vYwJmwcrDTdWV0wEsTt-X9bWZ9RUQBXNjWj9_LcPa-8C6jSPsndQCwecFtSRO8niI0eNGMxFsoA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-25,100,41,28,103,13.57,0.000%,.16833,0.20,0.39,1191.8
/submit/firefox-desktop/messaging-system/1/6f8dfa07-89b5-4de0-9816-52a7d83f92a3-24,100,230,196,269,17.09,0.000%,.16827,0.14,0.33,821.6
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3NTEyOTIsImlhdCI6MTcwNjc0NzY5MiwianRpIjoiNDQxZDZmYzctNmI3YS00NTM3LWEyNDAtYzYzNmQxOTcxYWVjIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ4NjQzMTliLTQ0MDAtNDNmOS04YTY5LWY3N2Q4M2ViM2EwNCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.JKA1V4IUoNMsa3RFFmrDEjUgrwjDgSBaJDMOy0k67jhFN3mkHC73D0C9r3vC33re035SOXU7Ry2B9FHZd2WG9ygTlSV50l3mILIwar5GRy4IbvLUXv3UB6AjvLpo0rKYMS5uQTFQz6mfcNIaViFs9Zuf-kloVLA9v5ETHVCEQ-5Pk8hqVm01l9JvdhGMEDw27z44HfMqKp__GM-eisutTqe3a2N2j7w89br-r6THTxVWoIPgfFGpCcEYtQCtfXHbev0-WN3YXS4vYwJmwcrDTdWV0wEsTt-X9bWZ9RUQBXNjWj9_LcPa-8C6jSPsndQCwecFtSRO8niI0eNGMxFsoA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-26,100,95,61,196,26.63,0.000%,.16831,0.11,0.64,681.9
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3NTEyOTIsImlhdCI6MTcwNjc0NzY5MiwianRpIjoiNDQxZDZmYzctNmI3YS00NTM3LWEyNDAtYzYzNmQxOTcxYWVjIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImQ4NjQzMTliLTQ0MDAtNDNmOS04YTY5LWY3N2Q4M2ViM2EwNCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.JKA1V4IUoNMsa3RFFmrDEjUgrwjDgSBaJDMOy0k67jhFN3mkHC73D0C9r3vC33re035SOXU7Ry2B9FHZd2WG9ygTlSV50l3mILIwar5GRy4IbvLUXv3UB6AjvLpo0rKYMS5uQTFQz6mfcNIaViFs9Zuf-kloVLA9v5ETHVCEQ-5Pk8hqVm01l9JvdhGMEDw27z44HfMqKp__GM-eisutTqe3a2N2j7w89br-r6THTxVWoIPgfFGpCcEYtQCtfXHbev0-WN3YXS4vYwJmwcrDTdWV0wEsTt-X9bWZ9RUQBXNjWj9_LcPa-8C6jSPsndQCwecFtSRO8niI0eNGMxFsoA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-28,100,97,59,261,34.24,0.000%,.16827,0.11,0.64,681.9
/submit/firefox-desktop/baseline/1/4e90b128-a916-4e14-b8fb-8365ac5c96ce-27,100,232,192,317,23.13,0.000%,.16822,0.14,0.34,822.9
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getMessages-29,100,51,29,1110,106.88,0.000%,.16828,0.19,0.13,1176.9
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getTitulos-33,100,53,28,1121,108.64,0.000%,.16828,0.19,0.13,1177.0
/pass-through-https-cert/zee/api-configuracion/v1/variables-sistema-32,100,41,29,107,13.09,0.000%,.16827,0.19,0.13,1176.9
/pass-through-https-cert/zee/api-configuracion/v1/role/Administrador-31,100,64,29,2432,238.18,0.000%,.16827,0.19,0.13,1176.9
/pass-through-https-cert/zee/api/v1/personas/user-keycloack/4b07e703-68fb-4df8-ae1e-4a16e5a65c55-30,100,38,28,88,9.99,0.000%,.16827,0.19,0.13,1176.9
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getTitulos-36,100,87,62,167,20.64,0.000%,.16826,0.25,0.37,1495.6
/pass-through-https-cert/zee/api-configuracion/v1/role/Administrador-37,100,87,61,182,26.12,0.000%,.16826,0.13,0.37,803.5
/pass-through-https-cert/zee/api-configuracion/v1/variables-sistema-38,100,91,63,234,24.08,0.000%,.16826,1.77,0.37,10781.3
/pass-through-https-cert/zee/api/v1/personas/user-keycloack/4b07e703-68fb-4df8-ae1e-4a16e5a65c55-39,100,84,60,177,21.71,0.000%,.16826,0.21,0.38,1307.5
/submit/firefox-desktop/baseline/1/3f4c6ed0-0578-49c9-b3dd-0dfe251c8afc-34,100,236,190,371,26.53,0.000%,.16822,0.14,0.33,830.7
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-roles/46bea53a-8e38-fbdb-61f1-92de0d9b7443/0ee13bc1-0375-4e8b-86cf-d715b541a127-40,100,38,29,91,10.00,0.000%,.16827,0.19,0.14,1177.0
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getMessages-35,100,530,358,3474,306.96,0.000%,.16814,175.09,0.37,1066337.9
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-roles/46bea53a-8e38-fbdb-61f1-92de0d9b7443/0ee13bc1-0375-4e8b-86cf-d715b541a127-42,100,141,94,239,28.41,0.000%,.16824,5.38,0.39,32763.7
/submit/firefox-desktop/newtab/1/b15efb63-a400-4d66-958a-b5696bc59f1f-41,100,231,189,286,20.50,0.000%,.16820,0.13,0.42,820.1
/pass-through-https-cert/zee/api-configuracion/v1/mensajeria/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-43,100,40,29,106,11.91,0.000%,.16826,0.19,0.13,1177.0
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-44,100,39,28,96,11.79,0.000%,.16827,0.19,0.13,1177.0
/vuce-zee-api-configuracion/v1/notificaciones/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-45,100,32,23,110,14.52,0.000%,.16827,0.07,0.36,401.2
/pass-through-https-cert/zee/api-configuracion/v1/mensajeria/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-46,100,83,57,163,17.04,0.000%,.16825,0.09,0.38,577.5
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-47,100,105,66,223,26.58,0.000%,.16824,1.18,0.38,7169.1
/vuce-zee-permanencia/main.js-48,100,726,633,989,70.20,0.000%,.16806,742.06,0.09,4521311.3
/vuce-zee-permanencia/177.js-49,100,30,21,248,26.93,0.000%,.16826,5.18,0.09,31536.3
/vuce-zee-permanencia/435.js-50,100,25,21,69,7.59,0.000%,.16826,6.14,0.09,37391.4
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-parametros-rol/parametros?menuId=c8158adb-803d-4069-8436-56b55c044972&userTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&roleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-51,100,39,27,128,14.20,0.000%,.16826,0.19,0.16,1177.0
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-parametros-rol/parametros-52,100,86,61,158,20.98,0.000%,.16825,0.10,0.40,587.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=167&correlatives=-53,100,36,28,80,7.50,0.000%,.16827,0.19,0.13,1177.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja?fechaInicio=2024-01-31%2000:00:00&fechaFin=2024-01-31%2023:59:59&page=0&size=20-54,100,36,27,90,9.34,0.000%,.16827,0.19,0.15,1176.8
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-55,100,80,53,150,19.21,0.000%,.16827,0.15,0.38,908.8
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-56,100,89,59,274,26.10,0.000%,.16827,0.55,0.39,3360.4
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName?userTypeId=8b24c4aa-4432-e968-4d02-6d0a90f508af&fullName=n-57,100,39,28,90,10.67,0.000%,.16826,0.19,0.14,1177.0
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName?userTypeId=8b24c4aa-4432-e968-4d02-6d0a90f508af&fullName=ne-59,100,39,27,99,11.58,0.000%,.16826,0.19,0.14,1176.9
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName-58,100,159,106,455,52.49,0.000%,.16823,1.85,0.38,11277.2
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName-60,100,100,74,161,18.77,0.000%,.16826,0.53,0.38,3243.5
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName?userTypeId=8b24c4aa-4432-e968-4d02-6d0a90f508af&fullName=net-61,100,37,28,69,7.99,0.000%,.16829,0.19,0.14,1176.9
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName-62,100,91,63,192,26.70,0.000%,.16828,0.14,0.38,846.5
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName?userTypeId=8b24c4aa-4432-e968-4d02-6d0a90f508af&fullName=%5Bobject%20Object%5D-63,100,39,29,112,11.67,0.000%,.16829,0.19,0.14,1177.0
