Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MjI2NTEsImlhdCI6MTcwNjcxOTA1MSwianRpIjoiYjc0YTllYzEtMGNiYS00NDVkLTgyYmMtYThiNTM2MzcxZTMzIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjAzNTNjMzRlLTY1MTQtNDIwYi1hN2FiLTJkMTliNmViNmViMyIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.HJJbYKAo2-Wkspm2XdnGMGLb7gLRQ_pzm4pn_JVwMLhI8pnLELpNpHqMMCQJytd2Dcp1-O6eESUoQcn_wOBIz9J_58jZ-RCbwNvE9rDOrgoL-qw4YyZ9_JdUGGkUKPPpSIaKaWaAZth02zlG0f12awWucKB8SJsnT2KaMZLMynwf4UuySbQFMtAvawc7nfShO81MZ783DVvEjUBtGbrWpw1iZhfUSklwlV9F_6TOb9sqSnkjm6cXxGTS0_Bqz1A67Vnfn_21Qq2Hd2hrT2x-Uh5iI6MJcJJrNxoSp2hvY39JIamE_4d6Jqar0nEnMywEucgN6Fn3U57rGkl73S8rjA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-32,118,2721,148,19501,3059.72,0.000%,.27115,0.35,0.60,1313.0
/vuce-zee-menu/assets/images/zonas-economicas-especiales.png-31,118,105256,554,1650800,275501.31,5.932%,.06659,42.38,0.17,651763.8
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MjI2NTEsImlhdCI6MTcwNjcxOTA1MSwianRpIjoiYjc0YTllYzEtMGNiYS00NDVkLTgyYmMtYThiNTM2MzcxZTMzIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjAzNTNjMzRlLTY1MTQtNDIwYi1hN2FiLTJkMTliNmViNmViMyIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.HJJbYKAo2-Wkspm2XdnGMGLb7gLRQ_pzm4pn_JVwMLhI8pnLELpNpHqMMCQJytd2Dcp1-O6eESUoQcn_wOBIz9J_58jZ-RCbwNvE9rDOrgoL-qw4YyZ9_JdUGGkUKPPpSIaKaWaAZth02zlG0f12awWucKB8SJsnT2KaMZLMynwf4UuySbQFMtAvawc7nfShO81MZ783DVvEjUBtGbrWpw1iZhfUSklwlV9F_6TOb9sqSnkjm6cXxGTS0_Bqz1A67Vnfn_21Qq2Hd2hrT2x-Uh5iI6MJcJJrNxoSp2hvY39JIamE_4d6Jqar0nEnMywEucgN6Fn3U57rGkl73S8rjA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-34,114,1312,53,31218,3401.06,100.000%,.13404,0.19,0.51,1422.9
/submit/firefox-desktop/metrics/1/0644878f-f06e-4abb-a197-4f7dc3b6b85a-33,114,386,234,856,112.44,0.000%,.13398,0.11,0.88,826.0
/vuce-zee-mf/-35,114,2386,36,15349,3154.15,0.000%,.13384,0.62,0.38,4778.0
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MjI2NTEsImlhdCI6MTcwNjcxOTA1MSwianRpIjoiYjc0YTllYzEtMGNiYS00NDVkLTgyYmMtYThiNTM2MzcxZTMzIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjAzNTNjMzRlLTY1MTQtNDIwYi1hN2FiLTJkMTliNmViNmViMyIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.HJJbYKAo2-Wkspm2XdnGMGLb7gLRQ_pzm4pn_JVwMLhI8pnLELpNpHqMMCQJytd2Dcp1-O6eESUoQcn_wOBIz9J_58jZ-RCbwNvE9rDOrgoL-qw4YyZ9_JdUGGkUKPPpSIaKaWaAZth02zlG0f12awWucKB8SJsnT2KaMZLMynwf4UuySbQFMtAvawc7nfShO81MZ783DVvEjUBtGbrWpw1iZhfUSklwlV9F_6TOb9sqSnkjm6cXxGTS0_Bqz1A67Vnfn_21Qq2Hd2hrT2x-Uh5iI6MJcJJrNxoSp2hvY39JIamE_4d6Jqar0nEnMywEucgN6Fn3U57rGkl73S8rjA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-36,114,825,51,15277,2157.86,100.000%,.13399,0.19,0.51,1423.0
/submit/firefox-desktop/newtab/1/29a0cc44-f614-454d-96bc-fe0d91720ba2-37,114,303,227,712,82.83,0.000%,.13396,0.11,0.20,823.9
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MjI2NTEsImlhdCI6MTcwNjcxOTA1MSwianRpIjoiYjc0YTllYzEtMGNiYS00NDVkLTgyYmMtYThiNTM2MzcxZTMzIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjAzNTNjMzRlLTY1MTQtNDIwYi1hN2FiLTJkMTliNmViNmViMyIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.HJJbYKAo2-Wkspm2XdnGMGLb7gLRQ_pzm4pn_JVwMLhI8pnLELpNpHqMMCQJytd2Dcp1-O6eESUoQcn_wOBIz9J_58jZ-RCbwNvE9rDOrgoL-qw4YyZ9_JdUGGkUKPPpSIaKaWaAZth02zlG0f12awWucKB8SJsnT2KaMZLMynwf4UuySbQFMtAvawc7nfShO81MZ783DVvEjUBtGbrWpw1iZhfUSklwlV9F_6TOb9sqSnkjm6cXxGTS0_Bqz1A67Vnfn_21Qq2Hd2hrT2x-Uh5iI6MJcJJrNxoSp2hvY39JIamE_4d6Jqar0nEnMywEucgN6Fn3U57rGkl73S8rjA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-38,114,680,38,15234,1925.54,0.000%,.13400,0.16,0.31,1192.0
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MjI2NTEsImlhdCI6MTcwNjcxOTA1MSwianRpIjoiYjc0YTllYzEtMGNiYS00NDVkLTgyYmMtYThiNTM2MzcxZTMzIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjAzNTNjMzRlLTY1MTQtNDIwYi1hN2FiLTJkMTliNmViNmViMyIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.HJJbYKAo2-Wkspm2XdnGMGLb7gLRQ_pzm4pn_JVwMLhI8pnLELpNpHqMMCQJytd2Dcp1-O6eESUoQcn_wOBIz9J_58jZ-RCbwNvE9rDOrgoL-qw4YyZ9_JdUGGkUKPPpSIaKaWaAZth02zlG0f12awWucKB8SJsnT2KaMZLMynwf4UuySbQFMtAvawc7nfShO81MZ783DVvEjUBtGbrWpw1iZhfUSklwlV9F_6TOb9sqSnkjm6cXxGTS0_Bqz1A67Vnfn_21Qq2Hd2hrT2x-Uh5iI6MJcJJrNxoSp2hvY39JIamE_4d6Jqar0nEnMywEucgN6Fn3U57rGkl73S8rjA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-40,114,929,49,31200,3284.31,100.000%,.13399,0.19,0.51,1423.0
/submit/firefox-desktop/newtab/1/9e3e0f5b-0fa8-4395-8815-7537c8c14978-39,114,281,225,477,40.92,0.000%,.13395,0.11,0.19,820.7
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MjI2NTEsImlhdCI6MTcwNjcxOTA1MSwianRpIjoiYjc0YTllYzEtMGNiYS00NDVkLTgyYmMtYThiNTM2MzcxZTMzIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6IjAzNTNjMzRlLTY1MTQtNDIwYi1hN2FiLTJkMTliNmViNmViMyIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.HJJbYKAo2-Wkspm2XdnGMGLb7gLRQ_pzm4pn_JVwMLhI8pnLELpNpHqMMCQJytd2Dcp1-O6eESUoQcn_wOBIz9J_58jZ-RCbwNvE9rDOrgoL-qw4YyZ9_JdUGGkUKPPpSIaKaWaAZth02zlG0f12awWucKB8SJsnT2KaMZLMynwf4UuySbQFMtAvawc7nfShO81MZ783DVvEjUBtGbrWpw1iZhfUSklwlV9F_6TOb9sqSnkjm6cXxGTS0_Bqz1A67Vnfn_21Qq2Hd2hrT2x-Uh5iI6MJcJJrNxoSp2hvY39JIamE_4d6Jqar0nEnMywEucgN6Fn3U57rGkl73S8rjA&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-41,114,723,49,15177,1751.11,100.000%,.13398,0.19,0.51,1423.0
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getTitulos-47,114,161834,40,1740543,476553.84,10.526%,.06549,0.09,0.05,1406.4
/pass-through-https-cert/zee/api-configuracion/v1/role/Administrador-45,102,85087,44,1721079,334037.08,6.863%,.05861,0.08,0.04,1326.6
/pass-through-https-cert/zee/api-configuracion/v1/variables-sistema-46,97,54487,42,1673683,275286.30,4.124%,.05574,0.07,0.04,1266.8
/pass-through-https-cert/zee/api/v1/personas/user-keycloack/4b07e703-68fb-4df8-ae1e-4a16e5a65c55-44,94,82943,42,1641299,327857.52,6.383%,.05402,0.07,0.04,1313.6
/submit/firefox-desktop/baseline/1/61715820-f7be-4f28-b7d3-ffd5416b6f9d-42,89,289,235,536,53.71,0.000%,.09887,0.08,0.19,809.8
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getTitulos-48,89,437,49,3325,715.02,100.000%,.09890,0.14,0.22,1421.9
/pass-through-https-cert/zee/api-configuracion/v1/role/Administrador-49,89,800,49,15201,1883.63,100.000%,.09878,0.14,0.22,1421.9
/pass-through-https-cert/zee/api/v1/personas/user-keycloack/4b07e703-68fb-4df8-ae1e-4a16e5a65c55-51,89,720,46,15174,1831.82,100.000%,.09879,0.14,0.22,1421.9
/pass-through-https-cert/zee/api-configuracion/v1/variables-sistema-50,89,566,48,8181,1100.25,100.000%,.09879,0.14,0.22,1422.0
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-roles/46bea53a-8e38-fbdb-61f1-92de0d9b7443/0ee13bc1-0375-4e8b-86cf-d715b541a127-52,89,72302,44,1691182,330321.80,4.494%,.05117,0.06,0.04,1274.8
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-roles/46bea53a-8e38-fbdb-61f1-92de0d9b7443/0ee13bc1-0375-4e8b-86cf-d715b541a127-53,85,635,48,7160,1248.77,100.000%,.09456,0.13,0.22,1422.0
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getMessages-43,85,186078,43,1692528,489257.80,12.941%,.04896,0.07,0.03,1458.9
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-54,74,92499,40,1693703,358980.61,6.757%,.04263,0.06,0.03,1324.3
/pass-through-https-cert/zee/api-configuracion/v1/mensajeria/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-56,70,110233,46,1695620,395069.22,7.143%,.04032,0.05,0.03,1332.6
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-58,65,3064,45,128436,16240.40,100.000%,.08524,0.12,0.19,1422.0
/pass-through-https-cert/zee/api-configuracion/v1/mensajeria/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-59,65,472,51,3212,743.28,100.000%,.08490,0.12,0.19,1421.9
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getMessages-57,65,895,48,7160,1377.04,100.000%,.08490,0.12,0.19,1421.9
/vuce-zee-api-configuracion/v1/notificaciones/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-55,65,1072,43,10202,1917.17,0.000%,.08461,0.04,0.18,454.0
/vuce-zee-permanencia/main.js-60,62,399248,55002,1627567,333235.36,29.032%,.03578,112.14,0.01,3209388.7
/vuce-zee-permanencia/177.js-61,57,6845,91,72395,9833.75,0.000%,.06333,1.95,0.03,31572.0
/vuce-zee-permanencia/62.js-62,57,3869,89,33380,6228.85,0.000%,.06324,1.99,0.03,32173.1
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-parametros-rol/parametros?menuId=c8158adb-803d-4069-8436-56b55c044972&userTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&roleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-63,57,58333,142,1075707,234494.32,5.263%,.03454,0.04,0.03,1291.5
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-parametros-rol/parametros-64,54,457,51,3198,630.58,100.000%,.05971,0.08,0.14,1422.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=166&correlatives=-65,54,69448,43,1627180,291135.97,5.556%,.03274,0.04,0.02,1298.1
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoUsuario/bandeja?fechaInicio=2024-01-31%2000:00:00&fechaFin=2024-01-31%2000:00:00&page=0&size=20-66,51,43841,43,1286409,216257.02,3.922%,.03092,0.04,0.03,1262.5
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-67,49,479,46,3202,874.08,100.000%,.05414,0.08,0.12,1422.0
