Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MDIzNTEsImlhdCI6MTcwNjY5ODc1MSwianRpIjoiYmY1OTgzMTItYWFhNS00YThmLTk3YTMtMWNlZTFhODMwYTJmIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImZiNDNiMzYxLThjYzItNDVjNy1hMmIyLTlkMTI4ZDcxMzE5NCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.MzI82Ej5GzrDDw6EfMRL-b2MZRUK7sO0wHfxNoCEm0CH8_kCvVjEZ7-8neRACSkdFGXevDPZZ241dubYlZGbOPNm5apNfA-7mSoPWSXQHdV8rKt1VKYPPZ-baSj7Zv0w8jL5M-ckhT4BqWBFWgPBX4eA6OPBFwhODeuGj4LlRlPZwXaPHUOBrYjV43XoMAS-1cWZVMFRZKOog9DndWoq80nRcLe_xNlzNaq5jvsx3Ru6HBkoFG-QZT5kTIOQ0bF-56HPtj7xaN9FTfrMistblTQi6lnBLO0zEVErM8iY_QII6wdnPLV8KW8xsH01f8p2BrQJCD-arZ7DQyvOJHRttg&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-395,100,1442,112,3548,694.53,0.000%,5.70907,4.34,21.46,778.8
/pass-through-https-cert/zee/api/v1/login/token?token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJSWmtYbGdXLU90bjd2RzFiZl9FUHFvRXl0QV9jSUJnc3l5UDhZSlpHTk9vIn0.eyJleHAiOjE3MDY3MDIzNTEsImlhdCI6MTcwNjY5ODc1MSwianRpIjoiYmY1OTgzMTItYWFhNS00YThmLTk3YTMtMWNlZTFhODMwYTJmIiwiaXNzIjoiaHR0cHM6Ly9jZXJ0aWZpY2F0aW9uLXRlc3QudnVjZS5nb2IucGUvYXV0aC9yZWFsbXMvemVlcGVydSIsImF1ZCI6ImFjY291bnQiLCJzdWIiOiI0YjA3ZTcwMy02OGZiLTRkZjgtYWUxZS00YTE2ZTVhNjVjNTUiLCJ0eXAiOiJCZWFyZXIiLCJhenAiOiJsYW5kaW5nIiwic2Vzc2lvbl9zdGF0ZSI6ImZiNDNiMzYxLThjYzItNDVjNy1hMmIyLTlkMTI4ZDcxMzE5NCIsImFjciI6IjEiLCJhbGxvd2VkLW9yaWdpbnMiOlsiaHR0cDovL2xvY2FsaG9zdDo4MDgxLyoiLCJodHRwczovL2xhbmRpbmctdGVzdC52dWNlLmdvYi5wZSIsIioiLCJodHRwOi8vbG9jYWhvc3Q6OTAwMCJdLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsiQWRtaW5pc3RyYWRvciIsIm9mZmxpbmVfYWNjZXNzIiwidW1hX2F1dGhvcml6YXRpb24iXX0sInJlc291cmNlX2FjY2VzcyI6eyJhY2NvdW50Ijp7InJvbGVzIjpbIm1hbmFnZS1hY2NvdW50IiwibWFuYWdlLWFjY291bnQtbGlua3MiLCJ2aWV3LXByb2ZpbGUiXX19LCJzY29wZSI6InByb2ZpbGUgZW1haWwgZGVmYXVsdCIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFiZWwgQ2hpbmdvIFRlbGxvIiwicHJlZmVycmVkX3VzZXJuYW1lIjoiYWJlbGNoaW5nbyIsImdpdmVuX25hbWUiOiJBYmVsIiwibG9jYWxlIjoiZW4iLCJmYW1pbHlfbmFtZSI6IkNoaW5nbyBUZWxsbyIsImVtYWlsIjoiYWRtaW5AemVlcGVydS5jb20ifQ.MzI82Ej5GzrDDw6EfMRL-b2MZRUK7sO0wHfxNoCEm0CH8_kCvVjEZ7-8neRACSkdFGXevDPZZ241dubYlZGbOPNm5apNfA-7mSoPWSXQHdV8rKt1VKYPPZ-baSj7Zv0w8jL5M-ckhT4BqWBFWgPBX4eA6OPBFwhODeuGj4LlRlPZwXaPHUOBrYjV43XoMAS-1cWZVMFRZKOog9DndWoq80nRcLe_xNlzNaq5jvsx3Ru6HBkoFG-QZT5kTIOQ0bF-56HPtj7xaN9FTfrMistblTQi6lnBLO0zEVErM8iY_QII6wdnPLV8KW8xsH01f8p2BrQJCD-arZ7DQyvOJHRttg&idkeycload=4b07e703-68fb-4df8-ae1e-4a16e5a65c55-396,100,1518,146,3213,701.50,0.000%,5.14060,3.90,19.33,777.1
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getTitulos-401,100,1284,72,2826,553.69,0.000%,4.51875,5.10,3.39,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getMessages-397,100,1323,104,3636,541.53,0.000%,4.23926,4.79,3.19,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/role/Administrador-399,100,1539,75,4412,811.71,0.000%,3.59157,4.05,2.67,1156.0
/pass-through-https-cert/zee/api/v1/personas/user-keycloack/4b07e703-68fb-4df8-ae1e-4a16e5a65c55-398,100,1647,98,4662,851.74,0.000%,3.24454,3.66,2.50,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/variables-sistema-400,100,1893,42,6031,1128.90,0.000%,3.21007,3.62,2.38,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getTitulos-402,100,2187,311,7688,1395.07,0.000%,2.57599,4.06,5.67,1613.0
/pass-through-https-cert/zee/api-configuracion/v1/role/Administrador-404,100,2490,465,15963,2000.01,0.000%,1.84679,1.74,4.05,963.3
/pass-through-https-cert/zee/api/v1/personas/user-keycloack/4b07e703-68fb-4df8-ae1e-4a16e5a65c55-405,100,2850,438,13397,2331.78,0.000%,1.49234,2.11,3.31,1445.2
/pass-through-https-cert/zee/api-configuracion/v1/variables-sistema-406,100,3905,768,13748,3566.70,0.000%,1.26002,13.46,2.76,10942.5
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-roles/46bea53a-8e38-fbdb-61f1-92de0d9b7443/0ee13bc1-0375-4e8b-86cf-d715b541a127-407,100,1698,43,5735,1376.10,0.000%,1.27639,1.44,1.05,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-roles/46bea53a-8e38-fbdb-61f1-92de0d9b7443/0ee13bc1-0375-4e8b-86cf-d715b541a127-408,100,6936,820,17350,4817.10,0.000%,1.12675,36.20,2.56,32896.6
/vuce-zee-api-configuracion/v1/notificaciones/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-410,100,45,21,485,48.70,0.000%,1.15898,0.50,2.45,443.8
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-409,100,1208,32,4042,1180.46,0.000%,1.15871,1.31,0.88,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/mensajeria/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-411,100,1173,41,4496,1325.46,0.000%,1.18554,1.34,0.93,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/mensajeria/noleidos/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-413,100,9324,637,15000,4755.11,0.000%,1.12887,0.81,2.52,734.0
/pass-through-https-cert/zee/api/v1/personas/imagen/5a0d2e9d-feca-6866-ed2e-5587aae8fa85-412,100,10377,620,16423,4459.26,0.000%,1.06025,7.59,2.35,7332.3
/pass-through-https-cert/zee/api-configuracion/v1/catalogomensaje/getMessages-403,100,47027,23211,90471,10755.69,0.000%,.58241,606.56,1.28,1066465.3
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-parametros-rol/parametros?menuId=9374c731-3e1c-4c95-9b69-a9b84856081f&userTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&roleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-415,100,928,47,10538,1994.59,0.000%,.63774,0.72,0.58,1156.0
/pass-through-https-cert/zee/api-configuracion/v1/tipos-usuarios-menu-parametros-rol/parametros-416,100,5889,588,16201,3566.97,0.000%,.60591,0.45,1.42,756.0
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-417",100,1044,29,12480,1799.03,0.000%,.64450,0.73,0.50,1156.0
/pass-through-https-cert/zee/api/v1/regimen-419,100,1103,36,9665,1606.50,0.000%,.63029,0.71,0.45,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-418,100,1160,31,9640,1543.97,0.000%,.62122,0.70,0.48,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-422,100,4102,644,14843,3243.17,0.000%,.61775,0.57,1.37,941.0
/pass-through-https-cert/zee/api/v1/regimen-421,100,3809,464,16701,3286.16,0.000%,.66203,0.55,1.44,853.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-420,100,3022,581,13205,2586.01,0.000%,.71829,1.05,1.61,1496.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario?type=inspeccion-control-inventario&regimeTypeId=9c13c274-dffa-608b-f2b8-437afadfadbf&startDate=2024-01-31%2000:00:00&endDate=2024-01-31%2023:59:59&page=0&size=20&loggedUserTypeId=46bea53a-8e38-fbdb-61f1-92de0d9b7443&loggedRoleId=0ee13bc1-0375-4e8b-86cf-d715b541a127-423,100,2107,32,11906,2151.49,0.000%,.78587,0.89,0.79,1156.0
/pass-through-https-cert/zee/api-aforo/v1/inspeccion-control-inventario-424,100,2614,396,11527,2094.34,0.000%,.78383,0.80,1.93,1050.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=77&correlatives=-428,100,2574,42,16274,3165.42,0.000%,.81585,0.92,0.63,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=65&correlatives=2-427,100,2245,41,12337,2219.30,0.000%,.80713,0.91,0.63,1156.0
/pass-through-https-cert/zee/api/v1/regimen-426,100,3519,590,19188,3114.55,0.000%,.78652,0.66,1.71,855.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-425,100,3606,476,14822,2910.74,0.000%,.80820,0.74,1.80,937.6
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-429,100,3721,276,19069,3559.34,0.000%,.84015,0.88,1.87,1071.3
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-430,100,4595,118,19004,4256.41,0.000%,.85456,0.77,1.90,927.6
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName?userTypeId=8b24c4aa-4432-e968-4d02-6d0a90f508af&fullName=N-431,100,4334,152,13289,3243.02,0.000%,.86618,0.98,0.69,1156.0
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName?userTypeId=8b24c4aa-4432-e968-4d02-6d0a90f508af&fullName=NET-434,100,4768,91,14228,3815.34,0.000%,.86131,0.97,0.69,1156.0
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName-432,100,5630,165,19716,4151.15,0.000%,.87473,9.76,1.96,11420.5
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName-435,100,6007,132,17787,4266.39,0.000%,.87785,0.83,1.97,965.6
/pass-through-https-cert/zee/api-contrato/v1/actividad-contrato/obtener-almacen/5d192cae-37d3-45e4-af7f-20361ac8db70-437,100,5388,84,16313,3703.98,0.000%,.89477,1.01,0.71,1156.0
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName?userTypeId=8b24c4aa-4432-e968-4d02-6d0a90f508af&fullName=%5Bobject%20Object%5D-436,100,5071,64,14753,3408.65,0.000%,.90111,1.02,0.73,1156.0
/pass-through-https-cert/zee/api-contrato/v1/actividad-contrato/obtener-almacen/5d192cae-37d3-45e4-af7f-20361ac8db70-438,100,5679,199,20201,3910.74,0.000%,.91119,0.95,2.04,1070.0
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName-439,100,4748,129,16688,3410.20,0.000%,.91881,0.70,2.08,781.9
"/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=80&correlatives=1,2,3,5,6-442",100,4181,37,15508,3371.54,0.000%,.91852,1.04,0.72,1156.0
/pass-through-https-cert/zee/api/v1/regimen-440,100,3914,51,15995,3344.37,0.000%,.93397,1.05,0.67,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives?prefix=64&correlatives=6-441,100,3349,46,12806,2604.69,0.000%,.95829,1.08,0.74,1156.0
/pass-through-https-cert/zee/api/v1/maestros/find_by_prefix_and_correlatives-443,100,3668,92,18285,3699.01,0.000%,.99394,1.45,2.23,1496.0
